               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.019312,            0.038768,                   0,             0.92488,             0.92343,             0.96492,              0.7012,            0.022075,             0.04097,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.019542,            0.038541,                   0,              0.9246,             0.91974,             0.96516,             0.72667,            0.021634,            0.040085,                   0,             0.00109,             0.00109,             0.00109
                  92,             0.01931,            0.036449,                   0,             0.97274,             0.89221,              0.9665,             0.73972,            0.021089,            0.038956,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.019534,            0.037004,                   0,             0.94384,                 0.9,              0.9677,             0.72548,            0.021273,            0.039436,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.018895,            0.037932,                   0,             0.94485,                 0.9,             0.96174,             0.72178,            0.021201,            0.040115,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.018319,            0.038104,                   0,             0.92141,               0.925,             0.95994,             0.72133,            0.021331,            0.040733,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.018705,            0.037024,                   0,             0.92145,               0.925,             0.95842,             0.72192,            0.021431,            0.040718,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.018104,             0.03596,                   0,             0.92146,               0.925,             0.95621,             0.72217,            0.021044,            0.040367,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.018754,            0.036916,                   0,             0.92244,               0.925,             0.95753,             0.71416,            0.021125,            0.040047,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.018519,            0.036948,                   0,             0.92259,               0.925,             0.95795,             0.71777,            0.021437,            0.040215,                   0,            0.000298,            0.000298,            0.000298
